coin,timestamp,price
BERA,2026-01-14 08:00:00,0.72517
BLAST,2026-01-14 08:00:00,0.000839
BTC,2026-01-14 08:00:00,94869.0
IP,2026-01-14 08:00:00,3.8768
VVV,2026-01-14 08:00:00,3.2771
ANIME,2026-01-14 09:00:00,0.007653
BERA,2026-01-14 09:00:00,0.75598
BTC,2026-01-14 09:00:00,95058.0
IP,2026-01-14 09:00:00,3.8736
VVV,2026-01-14 09:00:00,3.2466
ANIME,2026-01-14 10:00:00,0.007622
BERA,2026-01-14 10:00:00,0.7756
BTC,2026-01-14 10:00:00,95067.0
VVV,2026-01-14 10:00:00,3.273
ANIME,2026-01-14 11:00:00,0.007631
BERA,2026-01-14 11:00:00,0.8431
BTC,2026-01-14 11:00:00,94773.0
VVV,2026-01-14 11:00:00,3.2074
ANIME,2026-01-14 12:00:00,0.007654
BERA,2026-01-14 12:00:00,0.84119
BTC,2026-01-14 12:00:00,95048.0
VVV,2026-01-14 12:00:00,3.2136
ANIME,2026-01-14 13:00:00,0.007577
BERA,2026-01-14 13:00:00,0.80815
BTC,2026-01-14 13:00:00,94974.0
VVV,2026-01-14 13:00:00,3.2403
ANIME,2026-01-14 14:00:00,0.007616
BERA,2026-01-14 14:00:00,0.82949
BTC,2026-01-14 14:00:00,96482.0
VVV,2026-01-14 14:00:00,3.2226
ANIME,2026-01-14 15:00:00,0.007683
BERA,2026-01-14 15:00:00,0.817
BLAST,2026-01-14 15:00:00,0.00085
BTC,2026-01-14 15:00:00,96737.0
VVV,2026-01-14 15:00:00,3.1921
ANIME,2026-01-14 16:00:00,0.007769
BERA,2026-01-14 16:00:00,0.7895
BLAST,2026-01-14 16:00:00,0.000849
BTC,2026-01-14 16:00:00,97283.0
VVV,2026-01-14 16:00:00,3.1596
ANIME,2026-01-14 17:00:00,0.007698
BERA,2026-01-14 17:00:00,0.77789
BLAST,2026-01-14 17:00:00,0.000847
BTC,2026-01-14 17:00:00,96943.0
VVV,2026-01-14 17:00:00,3.1411
BERA,2026-01-14 18:00:00,0.76951
BLAST,2026-01-14 18:00:00,0.000843
BTC,2026-01-14 18:00:00,96794.0
VVV,2026-01-14 18:00:00,3.1243
BERA,2026-01-14 19:00:00,0.79986
BLAST,2026-01-14 19:00:00,0.000836
BTC,2026-01-14 19:00:00,97241.0
VVV,2026-01-14 19:00:00,3.1617
BERA,2026-01-14 20:00:00,0.79785
BLAST,2026-01-14 20:00:00,0.000839
BTC,2026-01-14 20:00:00,97629.0
VVV,2026-01-14 20:00:00,3.1413
BERA,2026-01-14 21:00:00,0.80321
BLAST,2026-01-14 21:00:00,0.00084
BTC,2026-01-14 21:00:00,97550.0
VVV,2026-01-14 21:00:00,3.1117
BERA,2026-01-14 22:00:00,0.78705
BLAST,2026-01-14 22:00:00,0.000836
BTC,2026-01-14 22:00:00,96854.0
VVV,2026-01-14 22:00:00,3.0792
BERA,2026-01-14 23:00:00,0.80049
BLAST,2026-01-14 23:00:00,0.000844
BTC,2026-01-14 23:00:00,96917.0
VVV,2026-01-14 23:00:00,3.0879
BERA,2026-01-15 00:00:00,0.75219
BLAST,2026-01-15 00:00:00,0.000834
BTC,2026-01-15 00:00:00,96639.0
VVV,2026-01-15 00:00:00,3.1187
BERA,2026-01-15 01:00:00,0.73048
BLAST,2026-01-15 01:00:00,0.000831
BTC,2026-01-15 01:00:00,96435.0
ME,2026-01-15 01:00:00,0.24292
MOVE,2026-01-15 01:00:00,0.043866
VVV,2026-01-15 01:00:00,3.041
BERA,2026-01-15 02:00:00,0.7224
BTC,2026-01-15 02:00:00,96310.0
IP,2026-01-15 02:00:00,2.9013
ME,2026-01-15 02:00:00,0.24209
MOVE,2026-01-15 02:00:00,0.043594
BTC,2026-01-15 03:00:00,95970.0
IP,2026-01-15 03:00:00,2.7579
ME,2026-01-15 03:00:00,0.22793
MOVE,2026-01-15 03:00:00,0.041145
BTC,2026-01-15 04:00:00,96299.0
IP,2026-01-15 04:00:00,2.5974
ME,2026-01-15 04:00:00,0.229
MOVE,2026-01-15 04:00:00,0.04101
BTC,2026-01-15 05:00:00,96432.0
IP,2026-01-15 05:00:00,2.6073
ME,2026-01-15 05:00:00,0.23278
MOVE,2026-01-15 05:00:00,0.041154
BTC,2026-01-15 06:00:00,96230.0
IP,2026-01-15 06:00:00,2.617
ME,2026-01-15 06:00:00,0.23365
MOVE,2026-01-15 06:00:00,0.042261
BTC,2026-01-15 07:00:00,96629.0
IP,2026-01-15 07:00:00,2.7412
ME,2026-01-15 07:00:00,0.2322
MOVE,2026-01-15 07:00:00,0.041317
BTC,2026-01-15 08:00:00,96636.0
IP,2026-01-15 08:00:00,2.5993
ME,2026-01-15 08:00:00,0.23159
MOVE,2026-01-15 08:00:00,0.041456
BTC,2026-01-15 09:00:00,97036.0
IP,2026-01-15 09:00:00,2.6066
ME,2026-01-15 09:00:00,0.23001
MOVE,2026-01-15 09:00:00,0.039616
BTC,2026-01-15 10:00:00,96806.0
IP,2026-01-15 10:00:00,2.6019
ME,2026-01-15 10:00:00,0.22731
MOVE,2026-01-15 10:00:00,0.039006
BERA,2026-01-15 11:00:00,0.7073
BTC,2026-01-15 11:00:00,96579.0
IP,2026-01-15 11:00:00,2.6169
ME,2026-01-15 11:00:00,0.22545
MOVE,2026-01-15 11:00:00,0.039041
BERA,2026-01-15 12:00:00,0.71527
BTC,2026-01-15 12:00:00,96996.0
ME,2026-01-15 12:00:00,0.2271
MOVE,2026-01-15 12:00:00,0.039479
BERA,2026-01-15 13:00:00,0.7139
BTC,2026-01-15 13:00:00,96858.0
ME,2026-01-15 13:00:00,0.22749
MOVE,2026-01-15 13:00:00,0.039787
BERA,2026-01-15 14:00:00,0.70924
BTC,2026-01-15 14:00:00,96085.0
ME,2026-01-15 14:00:00,0.22348
MOVE,2026-01-15 14:00:00,0.0396
BERA,2026-01-15 15:00:00,0.69203
BTC,2026-01-15 15:00:00,96791.0
IP,2026-01-15 15:00:00,2.4541
ME,2026-01-15 15:00:00,0.22196
MOVE,2026-01-15 15:00:00,0.038888
BERA,2026-01-15 16:00:00,0.69774
BLAST,2026-01-15 16:00:00,0.000799
BTC,2026-01-15 16:00:00,96748.0
IP,2026-01-15 16:00:00,2.3443
MOVE,2026-01-15 16:00:00,0.039262
BERA,2026-01-15 17:00:00,0.7154
BLAST,2026-01-15 17:00:00,0.00079
BTC,2026-01-15 17:00:00,96625.0
IP,2026-01-15 17:00:00,2.3907
KAITO,2026-01-15 17:00:00,0.5574
MOVE,2026-01-15 17:00:00,0.038573
BTC,2026-01-15 18:00:00,95812.0
IP,2026-01-15 18:00:00,2.3911
KAITO,2026-01-15 18:00:00,0.56592
MOVE,2026-01-15 18:00:00,0.038062
BTC,2026-01-15 19:00:00,95486.0
IP,2026-01-15 19:00:00,2.4136
KAITO,2026-01-15 19:00:00,0.57647
LAYER,2026-01-15 19:00:00,0.16034
MOVE,2026-01-15 19:00:00,0.037929
BTC,2026-01-15 20:00:00,95227.0
IP,2026-01-15 20:00:00,2.4087
KAITO,2026-01-15 20:00:00,0.56404
LAYER,2026-01-15 20:00:00,0.16005
MOVE,2026-01-15 20:00:00,0.037256
BTC,2026-01-15 21:00:00,95569.0
IP,2026-01-15 21:00:00,2.4656
KAITO,2026-01-15 21:00:00,0.56356
LAYER,2026-01-15 21:00:00,0.16136
MOVE,2026-01-15 21:00:00,0.038652
BTC,2026-01-15 22:00:00,95549.0
IP,2026-01-15 22:00:00,2.4851
KAITO,2026-01-15 22:00:00,0.56618
LAYER,2026-01-15 22:00:00,0.16201
MOVE,2026-01-15 22:00:00,0.038674
BTC,2026-01-15 23:00:00,95588.0
IP,2026-01-15 23:00:00,2.5086
KAITO,2026-01-15 23:00:00,0.56289
MOVE,2026-01-15 23:00:00,0.038621
BTC,2026-01-16 00:00:00,95611.0
IP,2026-01-16 00:00:00,2.4821
KAITO,2026-01-16 00:00:00,0.5511
MOVE,2026-01-16 00:00:00,0.036496
BTC,2026-01-16 01:00:00,95656.0
IP,2026-01-16 01:00:00,2.5408
KAITO,2026-01-16 01:00:00,0.53764
MOVE,2026-01-16 01:00:00,0.036641
BTC,2026-01-16 02:00:00,95505.0
IP,2026-01-16 02:00:00,2.5308
KAITO,2026-01-16 02:00:00,0.54367
MOVE,2026-01-16 02:00:00,0.036776
BTC,2026-01-16 03:00:00,95333.0
IP,2026-01-16 03:00:00,2.5207
KAITO,2026-01-16 03:00:00,0.53391
MOVE,2026-01-16 03:00:00,0.03677
BTC,2026-01-16 04:00:00,95253.0
IP,2026-01-16 04:00:00,2.4898
KAITO,2026-01-16 04:00:00,0.53631
MOVE,2026-01-16 04:00:00,0.036695
BTC,2026-01-16 05:00:00,95653.0
IP,2026-01-16 05:00:00,2.526
KAITO,2026-01-16 05:00:00,0.53565
MOVE,2026-01-16 05:00:00,0.037224
BTC,2026-01-16 06:00:00,95754.0
IP,2026-01-16 06:00:00,2.5908
KAITO,2026-01-16 06:00:00,0.53817
MOVE,2026-01-16 06:00:00,0.037435
BTC,2026-01-16 07:00:00,95650.0
IP,2026-01-16 07:00:00,2.5896
KAITO,2026-01-16 07:00:00,0.54126
MOVE,2026-01-16 07:00:00,0.037138
BERA,2026-01-16 08:00:00,0.67697
BTC,2026-01-16 08:00:00,95670.0
IP,2026-01-16 08:00:00,2.5903
KAITO,2026-01-16 08:00:00,0.53838
MOVE,2026-01-16 08:00:00,0.03725
BERA,2026-01-16 09:00:00,0.69059
BTC,2026-01-16 09:00:00,95605.0
IP,2026-01-16 09:00:00,2.6051
KAITO,2026-01-16 09:00:00,0.54013
BERA,2026-01-16 10:00:00,0.69466
BTC,2026-01-16 10:00:00,95321.0
IP,2026-01-16 10:00:00,2.6266
KAITO,2026-01-16 10:00:00,0.53867
BERA,2026-01-16 11:00:00,0.69425
BTC,2026-01-16 11:00:00,95434.0
IP,2026-01-16 11:00:00,2.6179
KAITO,2026-01-16 11:00:00,0.54406
BERA,2026-01-16 12:00:00,0.69247
BTC,2026-01-16 12:00:00,95458.0
IP,2026-01-16 12:00:00,2.6024
KAITO,2026-01-16 12:00:00,0.54253
BERA,2026-01-16 13:00:00,0.68607
BTC,2026-01-16 13:00:00,95451.0
IP,2026-01-16 13:00:00,2.6079
KAITO,2026-01-16 13:00:00,0.55496
BERA,2026-01-16 14:00:00,0.68909
BTC,2026-01-16 14:00:00,95241.0
IP,2026-01-16 14:00:00,2.5881
KAITO,2026-01-16 14:00:00,0.54962
BERA,2026-01-16 15:00:00,0.68655
BTC,2026-01-16 15:00:00,94608.0
IP,2026-01-16 15:00:00,2.5892
KAITO,2026-01-16 15:00:00,0.54363
BERA,2026-01-16 16:00:00,0.69532
BTC,2026-01-16 16:00:00,94904.0
IP,2026-01-16 16:00:00,2.6415
KAITO,2026-01-16 16:00:00,0.54653
BERA,2026-01-16 17:00:00,0.69037
BTC,2026-01-16 17:00:00,95123.0
IP,2026-01-16 17:00:00,2.7199
KAITO,2026-01-16 17:00:00,0.54853
BERA,2026-01-16 18:00:00,0.68348
BTC,2026-01-16 18:00:00,95042.0
IP,2026-01-16 18:00:00,2.8047
KAITO,2026-01-16 18:00:00,0.54732
BERA,2026-01-16 19:00:00,0.6849
BTC,2026-01-16 19:00:00,95022.0
IP,2026-01-16 19:00:00,2.7832
KAITO,2026-01-16 19:00:00,0.53953
BERA,2026-01-16 20:00:00,0.68308
BTC,2026-01-16 20:00:00,95582.0
IP,2026-01-16 20:00:00,2.7314
KAITO,2026-01-16 20:00:00,0.54683
BERA,2026-01-16 21:00:00,0.68554
BTC,2026-01-16 21:00:00,95552.0
IP,2026-01-16 21:00:00,2.7321
KAITO,2026-01-16 21:00:00,0.54613
BERA,2026-01-16 22:00:00,0.68468
BTC,2026-01-16 22:00:00,95540.0
IP,2026-01-16 22:00:00,2.7069
KAITO,2026-01-16 22:00:00,0.54825
BERA,2026-01-16 23:00:00,0.68897
BTC,2026-01-16 23:00:00,95586.0
IP,2026-01-16 23:00:00,2.7938
KAITO,2026-01-16 23:00:00,0.54789
BERA,2026-01-17 00:00:00,0.74084
BTC,2026-01-17 00:00:00,95478.0
IP,2026-01-17 00:00:00,2.6451
KAITO,2026-01-17 00:00:00,0.5366
BERA,2026-01-17 01:00:00,0.72008
BTC,2026-01-17 01:00:00,95408.0
IP,2026-01-17 01:00:00,2.6713
KAITO,2026-01-17 01:00:00,0.53658
BERA,2026-01-17 02:00:00,0.72905
BTC,2026-01-17 02:00:00,95390.0
IP,2026-01-17 02:00:00,2.7667
KAITO,2026-01-17 02:00:00,0.53824
BERA,2026-01-17 03:00:00,0.74049
BTC,2026-01-17 03:00:00,95399.0
IP,2026-01-17 03:00:00,2.7362
KAITO,2026-01-17 03:00:00,0.53869
BERA,2026-01-17 04:00:00,0.73552
BTC,2026-01-17 04:00:00,95323.0
IP,2026-01-17 04:00:00,2.7105
KAITO,2026-01-17 04:00:00,0.53926
BERA,2026-01-17 05:00:00,0.76836
BTC,2026-01-17 05:00:00,95338.0
IP,2026-01-17 05:00:00,2.6979
KAITO,2026-01-17 05:00:00,0.53944
BERA,2026-01-17 06:00:00,0.78178
BTC,2026-01-17 06:00:00,95256.0
IP,2026-01-17 06:00:00,2.7105
KAITO,2026-01-17 06:00:00,0.53563
BERA,2026-01-17 07:00:00,0.80489
BTC,2026-01-17 07:00:00,95117.0
IP,2026-01-17 07:00:00,2.6911
KAITO,2026-01-17 07:00:00,0.53229
BERA,2026-01-17 08:00:00,0.81336
BTC,2026-01-17 08:00:00,95260.0
IP,2026-01-17 08:00:00,2.6646
KAITO,2026-01-17 08:00:00,0.53108
BERA,2026-01-17 09:00:00,0.80901
BTC,2026-01-17 09:00:00,95288.0
IP,2026-01-17 09:00:00,2.6848
KAITO,2026-01-17 09:00:00,0.53072
BERA,2026-01-17 10:00:00,0.82571
BTC,2026-01-17 10:00:00,95120.0
IP,2026-01-17 10:00:00,2.668
KAITO,2026-01-17 10:00:00,0.53455
BERA,2026-01-17 11:00:00,0.81872
BTC,2026-01-17 11:00:00,95336.0
IP,2026-01-17 11:00:00,2.6919
KAITO,2026-01-17 11:00:00,0.53546
BERA,2026-01-17 12:00:00,0.8464
BTC,2026-01-17 12:00:00,95274.0
IP,2026-01-17 12:00:00,2.6265
KAITO,2026-01-17 12:00:00,0.53219
BERA,2026-01-17 13:00:00,0.90706
BTC,2026-01-17 13:00:00,95447.0
IP,2026-01-17 13:00:00,2.6272
KAITO,2026-01-17 13:00:00,0.52804
BERA,2026-01-17 14:00:00,0.89669
BTC,2026-01-17 14:00:00,95496.0
IP,2026-01-17 14:00:00,2.6342
KAITO,2026-01-17 14:00:00,0.53023
BERA,2026-01-17 15:00:00,0.8711
BLAST,2026-01-17 15:00:00,0.00085
BTC,2026-01-17 15:00:00,95576.0
IP,2026-01-17 15:00:00,2.6335
KAITO,2026-01-17 15:00:00,0.53168
BERA,2026-01-17 16:00:00,0.8542
BLAST,2026-01-17 16:00:00,0.000844
BTC,2026-01-17 16:00:00,95313.0
IP,2026-01-17 16:00:00,2.5951
PURR,2026-01-17 16:00:00,0.058973
BERA,2026-01-17 17:00:00,0.84616
BTC,2026-01-17 17:00:00,95369.0
IP,2026-01-17 17:00:00,2.5805
PURR,2026-01-17 17:00:00,0.059
BERA,2026-01-17 18:00:00,0.86349
BTC,2026-01-17 18:00:00,95443.0
IP,2026-01-17 18:00:00,2.5846
KAITO,2026-01-17 18:00:00,0.52563
PURR,2026-01-17 18:00:00,0.059
BERA,2026-01-17 19:00:00,0.85349
BTC,2026-01-17 19:00:00,95291.0
IP,2026-01-17 19:00:00,2.5887
KAITO,2026-01-17 19:00:00,0.52827
PURR,2026-01-17 19:00:00,0.059552
BERA,2026-01-17 20:00:00,0.8321
BTC,2026-01-17 20:00:00,95400.0
IP,2026-01-17 20:00:00,2.5843
PURR,2026-01-17 20:00:00,0.059964
BERA,2026-01-17 21:00:00,0.81901
BTC,2026-01-17 21:00:00,95316.0
IP,2026-01-17 21:00:00,2.5974
KAITO,2026-01-17 21:00:00,0.52653
PURR,2026-01-17 21:00:00,0.059671
BERA,2026-01-17 22:00:00,0.80472
BTC,2026-01-17 22:00:00,95159.0
IP,2026-01-17 22:00:00,2.5523
KAITO,2026-01-17 22:00:00,0.52689
BERA,2026-01-17 23:00:00,0.81785
BTC,2026-01-17 23:00:00,95144.0
IP,2026-01-17 23:00:00,2.5544
KAITO,2026-01-17 23:00:00,0.53037
BERA,2026-01-18 00:00:00,0.82709
BTC,2026-01-18 00:00:00,95103.0
IP,2026-01-18 00:00:00,2.5042
KAITO,2026-01-18 00:00:00,0.52575
BERA,2026-01-18 01:00:00,0.91222
BTC,2026-01-18 01:00:00,94955.0
IP,2026-01-18 01:00:00,2.62
KAITO,2026-01-18 01:00:00,0.5262
BERA,2026-01-18 02:00:00,0.99631
BTC,2026-01-18 02:00:00,95023.0
IP,2026-01-18 02:00:00,2.5943
KAITO,2026-01-18 02:00:00,0.52225
SAND,2026-01-18 02:00:00,0.15058
BERA,2026-01-18 03:00:00,0.97305
BTC,2026-01-18 03:00:00,95194.0
IP,2026-01-18 03:00:00,2.6551
KAITO,2026-01-18 03:00:00,0.52194
SAND,2026-01-18 03:00:00,0.15381
BERA,2026-01-18 04:00:00,0.98556
BTC,2026-01-18 04:00:00,95079.0
IP,2026-01-18 04:00:00,2.7195
KAITO,2026-01-18 04:00:00,0.52168
BERA,2026-01-18 05:00:00,0.96293
BTC,2026-01-18 05:00:00,95179.0
IP,2026-01-18 05:00:00,2.759
KAITO,2026-01-18 05:00:00,0.53029
BERA,2026-01-18 06:00:00,0.97294
BTC,2026-01-18 06:00:00,95168.0
IP,2026-01-18 06:00:00,2.823
KAITO,2026-01-18 06:00:00,0.53674
BERA,2026-01-18 07:00:00,0.9993
BTC,2026-01-18 07:00:00,95024.0
IP,2026-01-18 07:00:00,2.792
KAITO,2026-01-18 07:00:00,0.53158
BERA,2026-01-18 08:00:00,0.98728
BLAST,2026-01-18 08:00:00,0.000876
BTC,2026-01-18 08:00:00,95174.0
IP,2026-01-18 08:00:00,2.7883
KAITO,2026-01-18 08:00:00,0.53697
BERA,2026-01-18 09:00:00,0.96917
BLAST,2026-01-18 09:00:00,0.000873
BTC,2026-01-18 09:00:00,95268.0
IP,2026-01-18 09:00:00,2.7277
BERA,2026-01-18 10:00:00,0.91228
BLAST,2026-01-18 10:00:00,0.000914
BTC,2026-01-18 10:00:00,95168.0
IP,2026-01-18 10:00:00,2.6527
KAITO,2026-01-18 10:00:00,0.53412
BERA,2026-01-18 11:00:00,0.92453
BTC,2026-01-18 11:00:00,95149.0
IP,2026-01-18 11:00:00,2.7063
KAITO,2026-01-18 11:00:00,0.52803
ME,2026-01-18 11:00:00,0.29
BERA,2026-01-18 12:00:00,0.88082
BTC,2026-01-18 12:00:00,95100.0
IP,2026-01-18 12:00:00,2.686
ME,2026-01-18 12:00:00,0.29631
MOVE,2026-01-18 12:00:00,0.041343
BERA,2026-01-18 13:00:00,0.85625
BTC,2026-01-18 13:00:00,95152.0
ME,2026-01-18 13:00:00,0.2805
MOVE,2026-01-18 13:00:00,0.039645
BERA,2026-01-18 14:00:00,0.8484
BTC,2026-01-18 14:00:00,94948.0
ME,2026-01-18 14:00:00,0.28013
MOVE,2026-01-18 14:00:00,0.040301
BERA,2026-01-18 15:00:00,0.87221
BTC,2026-01-18 15:00:00,95110.0
LAYER,2026-01-18 15:00:00,0.15852
ME,2026-01-18 15:00:00,0.27359
MOVE,2026-01-18 15:00:00,0.040328
BERA,2026-01-18 16:00:00,0.8639
BTC,2026-01-18 16:00:00,95162.0
LAYER,2026-01-18 16:00:00,0.15812
ME,2026-01-18 16:00:00,0.27968
BERA,2026-01-18 17:00:00,0.87339
BTC,2026-01-18 17:00:00,95263.0
IP,2026-01-18 17:00:00,2.6573
LAYER,2026-01-18 17:00:00,0.15842
ME,2026-01-18 17:00:00,0.27895
BERA,2026-01-18 18:00:00,0.87345
BTC,2026-01-18 18:00:00,95438.0
IP,2026-01-18 18:00:00,2.6766
KAITO,2026-01-18 18:00:00,0.52629
ME,2026-01-18 18:00:00,0.27887
BERA,2026-01-18 19:00:00,0.8732
BTC,2026-01-18 19:00:00,95387.0
KAITO,2026-01-18 19:00:00,0.52342
ME,2026-01-18 19:00:00,0.275
BERA,2026-01-18 20:00:00,0.87767
BTC,2026-01-18 20:00:00,95309.0
KAITO,2026-01-18 20:00:00,0.52314
ME,2026-01-18 20:00:00,0.2799
BERA,2026-01-18 21:00:00,0.88603
BTC,2026-01-18 21:00:00,95430.0
KAITO,2026-01-18 21:00:00,0.52516
ME,2026-01-18 21:00:00,0.27564
MOVE,2026-01-18 21:00:00,0.041116
BERA,2026-01-18 22:00:00,0.88811
BTC,2026-01-18 22:00:00,95483.0
ME,2026-01-18 22:00:00,0.27738
MOVE,2026-01-18 22:00:00,0.041209
BERA,2026-01-18 23:00:00,0.84799
BTC,2026-01-18 23:00:00,93621.0
ME,2026-01-18 23:00:00,0.27365
MOVE,2026-01-18 23:00:00,0.039407
BERA,2026-01-19 00:00:00,0.85996
BTC,2026-01-19 00:00:00,92704.0
KAITO,2026-01-19 00:00:00,0.4983
ME,2026-01-19 00:00:00,0.2619
MOVE,2026-01-19 00:00:00,0.037217
BERA,2026-01-19 01:00:00,0.91976
BTC,2026-01-19 01:00:00,92551.0
KAITO,2026-01-19 01:00:00,0.49902
ME,2026-01-19 01:00:00,0.26376
MOODENG,2026-01-19 01:00:00,0.068538
BERA,2026-01-19 02:00:00,0.90111
BTC,2026-01-19 02:00:00,92540.0
ME,2026-01-19 02:00:00,0.26234
MOODENG,2026-01-19 02:00:00,0.068928
BERA,2026-01-19 03:00:00,0.902
BTC,2026-01-19 03:00:00,92682.0
ME,2026-01-19 03:00:00,0.25979
MOODENG,2026-01-19 03:00:00,0.069045
BERA,2026-01-19 04:00:00,0.84728
BTC,2026-01-19 04:00:00,92637.0
ME,2026-01-19 04:00:00,0.25258
MOODENG,2026-01-19 04:00:00,0.068136
XMR,2026-01-19 04:00:00,610.07
BTC,2026-01-19 05:00:00,92465.0
XMR,2026-01-19 05:00:00,623.12
BTC,2026-01-19 06:00:00,92545.0
XMR,2026-01-19 06:00:00,622.87
BTC,2026-01-19 07:00:00,92783.0
XMR,2026-01-19 07:00:00,639.8
BTC,2026-01-19 08:00:00,93212.0
XMR,2026-01-19 08:00:00,640.95
BTC,2026-01-19 09:00:00,93005.0
XMR,2026-01-19 09:00:00,648.48
BTC,2026-01-19 10:00:00,93029.0
XMR,2026-01-19 10:00:00,637.01
BTC,2026-01-19 11:00:00,93152.0
XMR,2026-01-19 11:00:00,640.05
BTC,2026-01-19 12:00:00,93036.0
XMR,2026-01-19 12:00:00,628.87
BTC,2026-01-19 13:00:00,92981.0
XMR,2026-01-19 13:00:00,627.81
BTC,2026-01-19 14:00:00,92778.0
XMR,2026-01-19 14:00:00,630.29
BTC,2026-01-19 15:00:00,93010.0
XMR,2026-01-19 15:00:00,615.28
BTC,2026-01-19 16:00:00,93260.0
XMR,2026-01-19 16:00:00,618.02
BTC,2026-01-19 17:00:00,93199.0
XMR,2026-01-19 17:00:00,621.93
BTC,2026-01-19 18:00:00,93011.0
XMR,2026-01-19 18:00:00,608.86
BTC,2026-01-19 19:00:00,93065.0
XMR,2026-01-19 19:00:00,610.36
BTC,2026-01-19 20:00:00,93099.0
XMR,2026-01-19 20:00:00,613.68
BTC,2026-01-19 21:00:00,92952.0
XMR,2026-01-19 21:00:00,619.59
BTC,2026-01-19 22:00:00,92497.0
XMR,2026-01-19 22:00:00,630.26
BTC,2026-01-19 23:00:00,92581.0
XMR,2026-01-19 23:00:00,624.54
BTC,2026-01-20 00:00:00,92671.0
XMR,2026-01-20 00:00:00,610.9
BTC,2026-01-20 01:00:00,92664.0
XMR,2026-01-20 01:00:00,605.98
BTC,2026-01-20 02:00:00,92500.0
XMR,2026-01-20 02:00:00,610.84
BTC,2026-01-20 03:00:00,92379.0
XMR,2026-01-20 03:00:00,605.97
BTC,2026-01-20 04:00:00,92007.0
XMR,2026-01-20 04:00:00,610.3
BTC,2026-01-20 05:00:00,91561.0
XMR,2026-01-20 05:00:00,619.58
BTC,2026-01-20 06:00:00,90869.0
XMR,2026-01-20 06:00:00,595.47
BTC,2026-01-20 07:00:00,91122.0
XMR,2026-01-20 07:00:00,580.47
BTC,2026-01-20 08:00:00,91049.0
XMR,2026-01-20 08:00:00,591.36
BTC,2026-01-20 09:00:00,90980.0
XMR,2026-01-20 09:00:00,589.86
BTC,2026-01-20 10:00:00,91208.0
XMR,2026-01-20 10:00:00,566.35
BTC,2026-01-20 11:00:00,91162.0
XMR,2026-01-20 11:00:00,569.57
BTC,2026-01-20 12:00:00,91222.0
XMR,2026-01-20 12:00:00,557.81
BTC,2026-01-20 13:00:00,90894.0
XMR,2026-01-20 13:00:00,543.57
BTC,2026-01-20 14:00:00,90478.0
XMR,2026-01-20 14:00:00,549.96
BTC,2026-01-20 15:00:00,90633.0
XMR,2026-01-20 15:00:00,540.91
BTC,2026-01-20 16:00:00,90122.0
XMR,2026-01-20 16:00:00,527.15
BTC,2026-01-20 17:00:00,89746.0
XMR,2026-01-20 17:00:00,522.27
BTC,2026-01-20 18:00:00,89457.0
XMR,2026-01-20 18:00:00,508.59
BTC,2026-01-20 19:00:00,89704.0
XMR,2026-01-20 19:00:00,505.81
BTC,2026-01-20 20:00:00,89701.0
XMR,2026-01-20 20:00:00,511.38
BTC,2026-01-20 21:00:00,89469.0
XMR,2026-01-20 21:00:00,501.84
BTC,2026-01-20 22:00:00,88496.0
XMR,2026-01-20 22:00:00,519.39
BTC,2026-01-20 23:00:00,88404.0
XMR,2026-01-20 23:00:00,503.09
BTC,2026-01-21 00:00:00,88907.0
XMR,2026-01-21 00:00:00,507.39
BTC,2026-01-21 01:00:00,88992.0
XMR,2026-01-21 01:00:00,493.02
BTC,2026-01-21 02:00:00,89009.0
XMR,2026-01-21 02:00:00,503.0
BTC,2026-01-21 03:00:00,89395.0
XMR,2026-01-21 03:00:00,491.85
BTC,2026-01-21 04:00:00,89410.0
XMR,2026-01-21 04:00:00,496.14
BTC,2026-01-21 05:00:00,89919.0
XMR,2026-01-21 05:00:00,506.21
BTC,2026-01-21 06:00:00,89602.0
XMR,2026-01-21 06:00:00,500.17
BTC,2026-01-21 07:00:00,89174.0
XMR,2026-01-21 07:00:00,496.63
BTC,2026-01-21 08:00:00,89152.0
XMR,2026-01-21 08:00:00,488.84
BTC,2026-01-21 09:00:00,89068.0
XMR,2026-01-21 09:00:00,486.08
BTC,2026-01-21 10:00:00,89217.0
XMR,2026-01-21 10:00:00,496.78
BTC,2026-01-21 11:00:00,88741.0
XMR,2026-01-21 11:00:00,498.27
BTC,2026-01-21 12:00:00,88677.0
XMR,2026-01-21 12:00:00,501.61
BTC,2026-01-21 13:00:00,88639.0
XMR,2026-01-21 13:00:00,493.0
BTC,2026-01-21 14:00:00,89762.0
XMR,2026-01-21 14:00:00,513.26
BTC,2026-01-21 15:00:00,90230.0
XMR,2026-01-21 15:00:00,516.27
BTC,2026-01-21 16:00:00,87534.0
XMR,2026-01-21 16:00:00,505.29
BTC,2026-01-21 17:00:00,87894.0
XMR,2026-01-21 17:00:00,514.2
BTC,2026-01-21 18:00:00,88429.0
XMR,2026-01-21 18:00:00,523.85
BTC,2026-01-21 19:00:00,90312.0
XMR,2026-01-21 19:00:00,535.86
BTC,2026-01-21 20:00:00,90145.0
XMR,2026-01-21 20:00:00,538.6
BTC,2026-01-21 21:00:00,90207.0
XMR,2026-01-21 21:00:00,537.08
BTC,2026-01-21 22:00:00,89721.0
XMR,2026-01-21 22:00:00,522.63
BTC,2026-01-21 23:00:00,89401.0
XMR,2026-01-21 23:00:00,522.91
